"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significant"
"PEX21",87.9352037970533,0.553445319707254,0.241515635522954,0.0164517429120682,0.0323483479262248,"PEX21","Not Sig"
"PEX22",40.9006695914874,0.798416605371814,0.431871286194734,0.0323676235635664,0.0583702405591845,"PEX22","Not Sig"
"PEX25",70.9481476893026,-0.450961549701201,0.228536959801785,0.0398731751083179,0.069616273893861,"PEX25","Not Sig"
"PEX27",59.7602354160433,0.389939088896862,0.299152724443904,0.161682446342832,0.23019893225803,"PEX27","Not Sig"
"PEX28",58.6630108251552,-0.971843378174755,0.244458023070551,3.19738304562507e-05,0.000120852437548829,"PEX28","Not Sig"
"PEX29",108.204330859452,0.754103448416337,0.227809033053258,0.000557491720189694,0.00159112687894957,"PEX29","Not Sig"
"PEX3",173.864789029259,1.10518169152687,0.198495439120783,9.5717718495602e-09,6.54578138465034e-08,"PEX3","Up"
"PEX30",76.6628039480532,1.46145624168078,0.356395242190303,9.69631969796457e-06,4.0478516709264e-05,"PEX30","Up"
"PEX31",25.3969466173312,-0.672793952339598,0.380915058773999,0.0473239241169186,0.0808335974076466,"PEX31","Not Sig"
"PEX32",29.5266922817169,-1.03450851616759,0.335827125725087,0.000826430643161362,0.00227415676376547,"PEX32","Down"
"PEX34",45.5408972662703,0.120596371541851,0.310838443715436,0.677107438786525,0.743568710752223,"PEX34","Not Sig"
"PEX35",35.0245409543322,0.154127862331534,0.307650152572174,0.59001257224916,0.666235431804966,"PEX35","Not Sig"
"PEX39",24.5966578300381,-0.257810529029541,0.315837230571418,0.377067177254601,0.462670276280377,"PEX39","Not Sig"
"PEX4",23.8866926097023,-0.782232742557597,0.372222521236362,0.0198644091050457,0.0383442044629489,"PEX4","Not Sig"
"PEX5",144.200113111397,0.213574954152315,0.188644164454058,0.24525775792252,0.322816917133782,"PEX5","Not Sig"
"PEX6",96.7330917678388,-1.03558041852916,0.226784545332487,2.09270387211439e-06,9.77993772816032e-06,"PEX6","Down"
"PEX7",30.2265826596433,-0.289191185525498,0.333351441145732,0.341646933721103,0.425701154635884,"PEX7","Not Sig"
"PEX8",52.2482518280246,-0.500825967061111,0.259351640970927,0.0416281623915932,0.0724091854535362,"PEX8","Not Sig"
"PEX9",11.1061636745481,-0.222143612715595,0.419269193781245,0.539344075272306,0.620545198904418,"PEX9","Not Sig"
"PFA3",20.747592381747,-0.110858891430019,0.356900059307499,0.730252582702318,0.787096907059108,"PFA3","Not Sig"
"PFA4",42.1927206010928,-1.16582341004009,0.302941879455468,4.29044820120891e-05,0.000158003734282835,"PFA4","Down"
"PFA5",33.6368933911894,-1.02547457026249,0.313640211429864,0.000460638059257917,0.00134629535187502,"PFA5","Down"
"PFD1",18.6796456738846,1.21612780105659,0.474379129283918,0.00309339227686787,0.00737929057432786,"PFD1","Up"
"PFF1",128.46118537024,-1.16415383012102,0.280501419758404,1.15931542656632e-05,4.71651672451781e-05,"PFF1","Down"
"PFK1",933.866597673149,-1.25377663459552,0.236277234122623,3.46277826685006e-08,2.18467254558627e-07,"PFK1","Down"
"PFK2",565.546673120246,-0.936632868829666,0.257664999997564,0.000128116926989703,0.000422823651669852,"PFK2","Not Sig"
"PFK26",348.433185941767,1.70105672869758,0.207013378870439,4.24408467547446e-17,8.20944923397965e-16,"PFK26","Up"
"PFK27",163.583420722542,-2.49121102483447,0.274440287517767,1.43091006046609e-20,3.90463945280357e-19,"PFK27","Down"
"PFS2",32.2491301918131,0.0160744102897446,0.288961836419754,0.953719778863105,0.965831692820093,"PFS2","Not Sig"
"PFU1",195.150508235423,0.299931359619854,0.238737395722993,0.189575370039228,0.262106925358241,"PFU1","Not Sig"
"PFY1",363.733148805115,0.189674938994113,0.156879575671455,0.21783049550976,0.294050142828571,"PFY1","Not Sig"
"PGA1",19.9431821022905,-0.622192928346131,0.413280741637935,0.0847161059172392,0.133305737412387,"PGA1","Not Sig"
"PGA2",137.00747831124,1.0136984067921,0.216382015929196,1.22581358686553e-06,5.94726904156616e-06,"PGA2","Up"
"PGA3",143.114256956026,1.10643804366317,0.232378637293641,7.18728738316409e-07,3.63565792921647e-06,"PGA3","Up"
"PGC1",265.182497795012,-1.35309604951879,0.224869612503483,4.82839515149163e-10,3.95461822510163e-09,"PGC1","Down"
"PGD1",32.3871712279498,0.931579451522529,0.305322746126804,0.00104766769964873,0.00280817111252275,"PGD1","Not Sig"
"PGI1",1054.34178038006,-1.64190482482416,0.186855416837739,3.15251085026523e-19,7.6661048849664e-18,"PGI1","Down"
"PGK1",5646.48880408196,-4.20314474747361,0.218632588005491,1.52886086554517e-83,7.12703973488306e-81,"PGK1","Down"
"PGM1",42.3491231936362,0.28025808722161,0.320653406534691,0.342207249803961,0.426254142819718,"PGM1","Not Sig"
"PGM2",438.255509682882,2.36151364638008,0.216973798755796,1.6444889644479e-28,8.21363505992995e-27,"PGM2","Up"
"PGS1",37.6339200532851,-0.704017091202817,0.282281360413276,0.00794603688837051,0.017030701284883,"PGS1","Not Sig"
"PGU1",7.94515324909984,-0.738245047706666,0.574126797467611,0.0961089201136827,0.148805230865193,"PGU1","Not Sig"
"PHA2",17.5282454917627,0.483858088526938,0.372481941327547,0.145675888561318,0.210975452164797,"PHA2","Not Sig"
"PHB1",315.932735199095,0.0795990642608534,0.164235102669907,0.622034080324234,0.694542643779195,"PHB1","Not Sig"
"PHB2",223.117131652715,0.412980993863052,0.184497263352493,0.0215708184398426,0.041155238182974,"PHB2","Not Sig"
"PHD1",335.970940943894,2.67877438531189e-05,0.164921701124594,0.998659242958842,0.999195100180962,"PHD1","Not Sig"
"PHM6",13.2272567023132,-2.20045060660162,0.528084792716908,5.51373549532821e-06,2.39843206538616e-05,"PHM6","Down"
"PHM7",78.9074039736419,0.297726406801888,0.301219716349183,0.288686189397492,0.370392326488434,"PHM7","Not Sig"
"PHM8",285.068578508078,0.162415960050457,0.204541948716544,0.413697269607137,0.499639352976453,"PHM8","Not Sig"
"PHO12",67.7544201800591,-2.11546834026427,0.299804173515974,3.63257200166862e-13,4.37002317792135e-12,"PHO12","Down"
"PHO13",135.785916065944,-1.31398077795347,0.291853250291789,1.9665851190898e-06,9.25237775962012e-06,"PHO13","Down"
"PHO2",68.3304488438103,-0.0664279676542725,0.26350564578483,0.789029219164466,0.836427790791363,"PHO2","Not Sig"
"PHO23",80.7437732674396,0.512537749801002,0.227339503474705,0.0187055595866643,0.03628255905957,"PHO23","Not Sig"
"PHO3",12.0787955129029,-0.452263867926888,0.451208472037205,0.236928848527717,0.313938363541252,"PHO3","Not Sig"
"PHO4",33.3376330927304,-0.0550120245461537,0.309140279829131,0.846446617344432,0.883820082236251,"PHO4","Not Sig"
"PHO5",33.0098608002449,-0.658978876191594,0.315303385269611,0.023827407491482,0.0448487609378703,"PHO5","Not Sig"
"PHO8",173.549726758055,-0.602700725519645,0.188803504045038,0.00100362172427487,0.00270566743402103,"PHO8","Not Sig"
"PHO80",51.3101804059808,-0.529182250985057,0.268605321608848,0.036498246864689,0.0644886901329975,"PHO80","Not Sig"
"PHO81",142.883553240458,-1.25677006459946,0.202083335411934,1.56706507492351e-10,1.36971281705033e-09,"PHO81","Down"
"PHO85",118.367741847632,-0.880724923312333,0.201766660127232,6.61832441187863e-06,2.84791590461916e-05,"PHO85","Not Sig"
"PHO86",105.194752165279,0.285402531369882,0.188454913540826,0.11976279817559,0.178318636148434,"PHO86","Not Sig"
"PHO87",88.0400128254687,-1.47607846416066,0.246373985862139,5.56888393616598e-10,4.53454683244723e-09,"PHO87","Down"
"PHO90",43.4368578656072,-0.633827217460025,0.293357746937507,0.020425833416857,0.0392114317549411,"PHO90","Not Sig"
"PHO91",87.2311192934858,-0.105470329355827,0.232311788480227,0.635161821448201,0.705119116725786,"PHO91","Not Sig"
"PHR1",41.711380023805,-10.0065115571519,2.93129378155472,7.08256542060522e-14,9.25697919693122e-13,"PHR1","Down"
"PHS1",44.8028634718478,1.11830187329349,0.273263262142532,1.59042811299755e-05,6.30982614475764e-05,"PHS1","Up"
"PIB1",187.307493814761,-0.464108003892518,0.182528939603552,0.00896917949229383,0.0188339302101695,"PIB1","Not Sig"
"PIB2",61.8251859858409,0.00973203278804408,0.228012031328603,0.965177146220822,0.974409123977491,"PIB2","Not Sig"
"PIC2",4188.50470741916,2.75097190385045,0.198241141622926,8.76710592061179e-45,1.25751770563852e-42,"PIC2","Up"
"PIF1",69.4129160714866,-0.175227899738925,0.256942579807669,0.473076225310815,0.557956652833375,"PIF1","Not Sig"
"PIG1",31.9931998641369,-0.582731206423567,0.334188700649961,0.0558457461560628,0.0933405677113488,"PIG1","Not Sig"
"PIG2",329.069951573319,-0.0118554905589496,0.231656554007177,0.954982704225494,0.966909185056546,"PIG2","Not Sig"
"PIH1",22.9133023068768,1.00970133052955,0.350703726784545,0.00163724343053184,0.0041725465833235,"PIH1","Up"
"PIK1",134.300883922982,-0.451980683521586,0.192844722323603,0.0157017884659785,0.0310045198301037,"PIK1","Not Sig"
"PIL1",666.729459074617,1.18410392718089,0.156527529494069,1.3882375444981e-14,2.01186549842548e-13,"PIL1","Up"
"PIM1",391.786293291899,0.584084649594194,0.161579467786861,0.000225074449086451,0.000706546839612575,"PIM1","Not Sig"
"PIN2",28.7478358889588,1.2329481349647,0.367093252946805,0.000245091191807528,0.000763810655694324,"PIN2","Up"
"PIN3",125.876658875566,0.50533785774421,0.212000145262036,0.0134158764737573,0.0270055462375668,"PIN3","Not Sig"
"PIN4",242.524667733986,-0.227290729142857,0.214159358907907,0.270502161550992,0.350762422743683,"PIN4","Not Sig"
"PIP2",63.808119968721,-1.54542326692564,0.270825279024249,2.8021648883364e-09,2.06798290044246e-08,"PIP2","Down"
"PIR1",367.222936557338,3.99349408941956,0.186685142669173,1.47868066554001e-102,9.19082182558982e-100,"PIR1","Up"
"PIR3",671.512570597054,1.53082253726188,0.251738644641875,2.74941301766059e-10,2.32329553184189e-09,"PIR3","Up"
"PIS1",169.17648047972,-0.526188124480223,0.222336437912174,0.0137658231460267,0.0276403498488417,"PIS1","Not Sig"
"PKC1",178.243766820578,-1.00106526029099,0.179434311447302,1.05919754227923e-08,7.199454497582e-08,"PKC1","Down"
"PKH1",115.380688022231,0.321273723491506,0.229288612449017,0.144914136260078,0.209958476622345,"PKH1","Not Sig"
"PKH2",243.103075671889,0.386303301193394,0.320464147705319,0.191047079556246,0.263815690702948,"PKH2","Not Sig"
"PKH3",123.899715932047,-0.956173604231939,0.212760699495021,3.29454648761881e-06,1.48987009310749e-05,"PKH3","Not Sig"
"PKP1",25.4582376780318,0.579040126087804,0.320502759988627,0.0496133082012253,0.0843064538510493,"PKP1","Not Sig"
"PKP2",138.243300573422,0.557320489186064,0.20958897638524,0.00588493234139079,0.0130222751256883,"PKP2","Not Sig"
"PKR1",36.0266484520402,1.61350322257666,0.316342538640949,7.5663732292821e-08,4.54144762281159e-07,"PKR1","Up"
"PLB1",180.246042261309,-0.675931624371094,0.272646325159573,0.00843024449269509,0.0178970731279455,"PLB1","Not Sig"
"PLB2",82.9071459875697,0.049549864524104,0.280804483927285,0.852431651965851,0.888982599011367,"PLB2","Not Sig"
"PLB3",197.002574565922,0.0204192559628596,0.210237253588105,0.921425050725946,0.940078740426946,"PLB3","Not Sig"
"PLC1",104.493813823896,-0.523282202335805,0.216571453224444,0.0121103555043785,0.0246257101750248,"PLC1","Not Sig"
"PLM2",12.5009456167325,0.62285004989814,0.494102224315494,0.124743557811613,0.184851778118719,"PLM2","Not Sig"
"PLN1",764.720359487958,-0.918310204834223,0.208391508451327,5.12171948373432e-06,2.24536824388791e-05,"PLN1","Not Sig"
"PLP1",23.6837193245175,0.391853398420592,0.327444016519495,0.192136451838345,0.265123658506093,"PLP1","Not Sig"
"PLP2",60.4555540864951,0.392165441476176,0.254663310640061,0.104714698751058,0.159635020414535,"PLP2","Not Sig"
"PMA1",5311.04057989536,-2.0084591369752,0.242621767953883,1.81967562357858e-17,3.71506037894109e-16,"PMA1","Down"
"PMA2",23.9907676456204,-1.1802131156704,0.385500229709524,0.000692946584747403,0.00193623536217631,"PMA2","Down"
"PMC1",500.461221684783,0.858480456858663,0.185497400345152,2.0160754446014e-06,9.44549919355127e-06,"PMC1","Not Sig"
"PMD1",178.789230712005,-2.10534951965193,0.196955521308036,1.71489058991403e-27,7.7660859631804e-26,"PMD1","Down"
"PMI40",142.670489309224,0.764279641048189,0.208012551315519,0.000140310709587149,0.000460080955117532,"PMI40","Not Sig"
"PML1",40.1069355414481,-0.282891525026694,0.286244611173363,0.291108503248563,0.372816155488201,"PML1","Not Sig"
"PML39",27.1920110589939,-0.386078422713707,0.339399714760875,0.212990565793769,0.288701047988937,"PML39","Not Sig"
"PMP1",218.060354728641,-1.93483096761128,0.325533084445486,4.10296427397932e-10,3.40533859772111e-09,"PMP1","Down"
"PMP2",397.342123666527,0.0584833181187098,0.182615239387132,0.745017203827224,0.798395831074615,"PMP2","Not Sig"
"PMP3",737.35604308476,0.949917760706564,0.16074766936121,1.66816960830236e-09,1.27308878428969e-08,"PMP3","Not Sig"
"PMR1",279.159336520104,-0.00196691462744293,0.258443408039776,0.992099358649886,0.995131289160705,"PMR1","Not Sig"
"PMS1",54.5299268290921,-0.394591578768858,0.278347094542262,0.132017376023143,0.194394630553688,"PMS1","Not Sig"
"PMT1",243.768206518048,0.568744457163192,0.176619281351081,0.000955816930487825,0.00258781801283103,"PMT1","Not Sig"
"PMT2",175.186120748658,0.229993420186808,0.220029372137832,0.278685905628781,0.359955889191273,"PMT2","Not Sig"
"PMT3",93.9023976918478,-0.162277081761996,0.228272969364304,0.458669332082334,0.544353533829524,"PMT3","Not Sig"
"PMT4",211.398606385371,-0.491023303521094,0.311113800578075,0.0873429915782129,0.137246262609136,"PMT4","Not Sig"
"PMT5",43.6637954741071,-0.634423944234933,0.319722186321144,0.0308562984615347,0.0560209148017726,"PMT5","Not Sig"
"PMT6",126.843469281709,-0.278986798433615,0.252405828378211,0.243914357690279,0.321502572318431,"PMT6","Not Sig"
"PMT7",82.74329707714,-0.457580129988614,0.250077910100087,0.0542762405867227,0.0910954965022882,"PMT7","Not Sig"
"PMU1",34.4437468790815,-0.446406750024889,0.314305843575435,0.123679927095811,0.183616112572709,"PMU1","Not Sig"
"PNC1",700.686810769762,1.15419589734894,0.220651615146813,6.18061694136492e-08,3.76387025044927e-07,"PNC1","Up"
"PNG1",76.4950450731453,-0.429625498155293,0.224566757180281,0.0466117326492169,0.0797632402691095,"PNG1","Not Sig"
"PNO1",101.691353780754,-0.21190850714691,0.208400098838805,0.292756042782214,0.374326240759704,"PNO1","Not Sig"
"PNP1",57.2316055802074,0.398750984256113,0.286288166879981,0.137538272152011,0.200865405208334,"PNP1","Not Sig"
"PNS1",118.786777825841,-1.97308808821721,0.259934403349784,4.80190939134792e-15,7.25996787437845e-14,"PNS1","Down"
"PNT1",35.5984334496841,-0.145934679294292,0.298188118279268,0.598646193537595,0.674079469937461,"PNT1","Not Sig"
"POA1",42.7304700881068,-0.453538705534856,0.294001722586674,0.0989091716676693,0.152549739814983,"POA1","Not Sig"
"POB3",102.544683613948,0.218778300893794,0.217677189144274,0.298143020894324,0.379998190677341,"POB3","Not Sig"
"POC4",15.4825706155293,-0.246007730214681,0.430943107031512,0.50214080428454,0.585691338441976,"POC4","Not Sig"
"POF1",21.6072465676637,-1.11901800011468,0.377093716417396,0.00110925003504235,0.00295493078679832,"POF1","Down"
"POG1",45.6182201790841,0.62283898489822,0.288157554236089,0.0208848817237487,0.0400102836858392,"POG1","Not Sig"
"POL1",130.403214035228,0.074657969834958,0.215217573660813,0.720732666422181,0.779729909699943,"POL1","Not Sig"
"POL12",30.1313461388505,0.172225538386557,0.297689007239807,0.536296630820683,0.617801349425638,"POL12","Not Sig"
"POL2",178.173236710525,0.188882047413252,0.174934562938937,0.269903115942669,0.350310447931158,"POL2","Not Sig"
"POL3",79.9102283857698,-0.81028218424807,0.266233923068868,0.00127610281240496,0.00334513548856295,"POL3","Not Sig"
"POL30",93.2224704791871,2.08035682075696,0.233925438250826,9.24428354475548e-20,2.31894718158575e-18,"POL30","Up"
"POL31",46.4795733240935,0.096637095378671,0.255504057076567,0.691717564562571,0.756494243629135,"POL31","Not Sig"
"POL32",18.5683836848456,0.894500933847381,0.451326749872535,0.02121110078388,0.0405657770205212,"POL32","Not Sig"
"POL4",66.2464203798882,-0.819254896779955,0.393230043624764,0.0187240336267889,0.0363058038503491,"POL4","Not Sig"
"POL5",129.277554822609,-0.531496488793606,0.219313632443391,0.0117035081503605,0.0238852333429831,"POL5","Not Sig"
"POM152",187.61447773095,-0.748947281295104,0.226837750943672,0.000574558517053028,0.00163649712036387,"POM152","Not Sig"
"POM33",126.880261116137,0.741541295648801,0.237811823290087,0.00109109881142636,0.00291202612171711,"POM33","Not Sig"
"POM34",51.5515036283108,0.76831571189699,0.251619896283719,0.00132282404589519,0.00345143550034406,"POM34","Not Sig"
"POP1",84.9693594345527,-0.384376305267289,0.234543806347427,0.0867640435088889,0.136374841075787,"POP1","Not Sig"
"POP2",66.5049804082694,-0.63307005869633,0.274181372546007,0.0141776631130744,0.0283451920852531,"POP2","Not Sig"
"POP3",11.3704285308889,-0.618314187219892,0.455497022006023,0.110717083588247,0.16730182755069,"POP3","Not Sig"
"POP4",52.4578003981258,0.913724714695866,0.33771197474919,0.00318123496276182,0.00756303798626843,"POP4","Not Sig"
"POP5",19.5333419075852,-0.557267571648266,0.383364828851541,0.101564754105979,0.156000338953554,"POP5","Not Sig"
"POP6",39.6112714879984,0.496944260934983,0.34920960091532,0.116375315667851,0.174251476404165,"POP6","Not Sig"
"POP7",19.9984832303251,-0.230008804904521,0.430145144496453,0.529636194506314,0.611430056462717,"POP7","Not Sig"
"POP8",33.6653386766692,0.0650824521752608,0.309538561912077,0.822388664797903,0.863932805798962,"POP8","Not Sig"
"POR1",1731.2110687072,1.52746360744565,0.177711096865638,1.96861903081906e-18,4.45848374834081e-17,"POR1","Up"
"POR2",36.0216041018493,-1.02482455234514,0.362221809320235,0.0019440571351844,0.00485493554206319,"POR2","Down"
"POS5",61.0641193880948,0.322592127749743,0.260535174817364,0.191683441817083,0.264629114887651,"POS5","Not Sig"
"POT1",48.9757851095295,-0.35970264185848,0.279003782349486,0.16932155045055,0.239429917396455,"POT1","Not Sig"
"POX1",63.9403211561782,-2.31825597173381,0.316949121562698,4.0304172567796e-14,5.40675159098923e-13,"POX1","Down"
"PPA2",31.1147133160913,0.23408111431148,0.326185574556648,0.436597291112668,0.522199111927361,"PPA2","Not Sig"
"PPE1",58.3868080097918,-0.524419341765377,0.242441420869096,0.0234741757334675,0.0442799798153231,"PPE1","Not Sig"
"PPG1",42.3773746485392,-0.214362506987426,0.266834540069019,0.394933216048237,0.480377562638364,"PPG1","Not Sig"
"PPH21",245.169553270245,0.0363888514850775,0.182188188569899,0.839457538444513,0.877593674478113,"PPH21","Not Sig"
"PPH22",155.287766540632,-0.881842971935953,0.240770991039533,0.000126697178888678,0.000418879443678054,"PPH22","Not Sig"
"PPH3",31.8027705692368,0.0738607843640852,0.327965917337394,0.807230424284561,0.8516874751882,"PPH3","Not Sig"
"PPM1",73.918430155781,-0.548718508299859,0.274041962892025,0.0333014040742159,0.0598035487612082,"PPM1","Not Sig"
"PPM2",22.0815443657946,-1.44952026300168,0.616292860736633,0.00368955423872074,0.00860332072171899,"PPM2","Down"
"PPN1",420.208140579961,1.13059332552747,0.216998416734979,7.03767343710268e-08,4.25148436362337e-07,"PPN1","Up"
"PPN2",320.52469047667,0.990764960320018,0.261980521747543,6.74429088448991e-05,0.000238061981260163,"PPN2","Not Sig"
"PPQ1",431.761342733286,-1.62330861990218,0.235388333631125,1.13565009249072e-12,1.26298739908412e-11,"PPQ1","Down"
"PPR1",39.4346340721758,-1.60891235743122,0.346380768976033,7.18095077441165e-07,3.63565792921647e-06,"PPR1","Down"
"PPS1",141.128247496048,-0.461395613113884,0.211488930002867,0.0237131658057051,0.0446964389370109,"PPS1","Not Sig"
"PPT1",26.2144194454907,-1.18234623520665,0.40639786339039,0.00111741802212326,0.002975172020827,"PPT1","Down"
"PPT2",12.7362509141172,-0.561564910304717,0.481770533839783,0.161886601537973,0.230371831925013,"PPT2","Not Sig"
"PPX1",61.8397728249878,0.152223597894158,0.249865795925005,0.523907595193921,0.60677827898857,"PPX1","Not Sig"
"PPZ1",166.275030433183,-0.284285430619066,0.178202798868282,0.101786935666643,0.156255795312623,"PPZ1","Not Sig"
"PPZ2",65.7720681382676,-1.23363873962607,0.301923287492596,1.38488662364272e-05,5.55344499832068e-05,"PPZ2","Down"
"PRB1",1694.32450346657,0.380717939947843,0.266724168034167,0.132618270707278,0.19502276717574,"PRB1","Not Sig"
"PRC1",934.895293427367,-0.652206291634108,0.252415781619821,0.006438651054373,0.0141112768637389,"PRC1","Not Sig"
"PRD1",137.829519227137,-0.148272282324159,0.206677546933766,0.457699531157927,0.543395237569693,"PRD1","Not Sig"
"PRE1",239.733307821413,0.919489418630761,0.192350771953791,9.2315398059665e-07,4.57812355271069e-06,"PRE1","Not Sig"
"PRE10",262.024509737052,0.52683008646387,0.162590211733315,0.000938551215399414,0.00254496146337582,"PRE10","Not Sig"
"PRE2",385.990387973386,1.9609465200213,0.177531028108782,3.75979376904293e-29,2.00307488990725e-27,"PRE2","Up"
"PRE3",304.916696067752,0.589532818843564,0.172638489497604,0.000464255695531751,0.00135262831291907,"PRE3","Not Sig"
"PRE4",260.356844836278,0.894741245064985,0.169284404976892,6.41663497435597e-08,3.89735679115606e-07,"PRE4","Not Sig"
"PRE5",194.207520545144,0.644856942548504,0.17255018039858,0.000129919342202329,0.000428266823971614,"PRE5","Not Sig"
"PRE6",305.000791359386,1.51309062548502,0.228799944464649,8.98025242471657e-12,9.20064689814368e-11,"PRE6","Up"
"PRE7",460.126411507528,1.41653374935141,0.169182277074844,1.51513885872175e-17,3.11606131459173e-16,"PRE7","Up"
"PRE8",167.940104452436,0.881053481043119,0.192632173262811,2.45378464056384e-06,1.1344191139929e-05,"PRE8","Not Sig"
"PRE9",277.108825606331,1.10623964484919,0.189601317454588,2.04378137349138e-09,1.53051044221028e-08,"PRE9","Up"
"PRI1",34.6205323952463,-0.364577935764254,0.343035600169971,0.242950189363129,0.320307178717263,"PRI1","Not Sig"
"PRI2",51.7982793603148,-0.939242549929223,0.325575750844299,0.00180803105664187,0.00455386120254597,"PRI2","Not Sig"
"PRK1",50.8691565626263,-0.26653941371283,0.25754942933761,0.275219298876661,0.355822349398594,"PRK1","Not Sig"
"PRM1",13.3467042994416,0.215985709853723,0.418002302662503,0.551118734679202,0.63136559528885,"PRM1","Not Sig"
"PRM10",27.0275538082571,-1.25206395424881,0.379228619073524,0.000301903201777799,0.00091985104071079,"PRM10","Down"
"PRM15",215.392430765727,-0.46181754765598,0.206419527769569,0.0204157021657686,0.0392054369774492,"PRM15","Not Sig"
"PRM2",26.6271363184048,-1.23228346982609,0.390702754343763,0.00049492793784246,0.00143081492728203,"PRM2","Down"
"PRM3",20.9600010605029,0.18556101924525,0.334349424501153,0.545302071157505,0.626112435561388,"PRM3","Not Sig"
"PRM4",67.3310953929984,0.385963429754173,0.246449903510104,0.100377103030907,0.154473043839035,"PRM4","Not Sig"
"PRM5",15.1305227010702,-0.920450712759597,0.401532408613575,0.0100843105022645,0.0209241961979479,"PRM5","Not Sig"
"PRM7",86.0601938164035,1.48253107967692,0.375218903857722,2.03954197385957e-05,7.95066048903862e-05,"PRM7","Up"
"PRO1",51.2314016748237,-0.495925080088899,0.284960741316235,0.0635249514310475,0.10442543565471,"PRO1","Not Sig"
"PRO2",116.645364881162,0.167495195094362,0.253659585036167,0.489446505125388,0.573635815979766,"PRO2","Not Sig"
"PRO3",74.6160031560188,-0.121056584183968,0.242641016070347,0.60062016197474,0.675622197081579,"PRO3","Not Sig"
"PRP11",13.588272834419,-0.170970091924749,0.437743477508893,0.64537682038469,0.714332792487526,"PRP11","Not Sig"
"PRP16",83.0111810641617,-0.469261626163621,0.225853934173289,0.0309780960507652,0.0561722753024248,"PRP16","Not Sig"
"PRP18",18.6946378101775,0.961589796907487,0.393928120286138,0.00623411480980565,0.0137028048118086,"PRP18","Not Sig"
"PRP19",60.3372584005883,-0.295296263569299,0.23652719363546,0.192192352431557,0.265135393218774,"PRP19","Not Sig"
"PRP2",55.3946939604008,-0.538202829465534,0.246114391149029,0.0216601003253745,0.0412974100954822,"PRP2","Not Sig"
"PRP21",31.378713542155,-0.0073712035743001,0.336282483619583,0.97943825131866,0.985782219841055,"PRP21","Not Sig"
"PRP22",136.7803899334,-0.277326398860637,0.196604970711244,0.145691485826352,0.210975452164797,"PRP22","Not Sig"
"PRP24",22.8406411724687,0.450751956242644,0.349260634120772,0.154949741882824,0.222424648727872,"PRP24","Not Sig"
"PRP28",55.2498934796043,-1.07023062437255,0.2493828796271,7.20500568367355e-06,3.08140686502063e-05,"PRP28","Down"
"PRP3",127.131531058529,0.70440363438519,0.418049662275593,0.0527827536583581,0.0888822167263261,"PRP3","Not Sig"
"PRP31",17.6964743576078,-0.669434767011495,0.374395172396116,0.045340876627046,0.0778504800035898,"PRP31","Not Sig"
"PRP38",34.1700458155144,0.295475210287122,0.297056060445986,0.286843093885667,0.368619404363984,"PRP38","Not Sig"
"PRP39",34.9745529921356,-1.29655036784498,0.335803697778688,3.42498624525337e-05,0.000129019347178097,"PRP39","Down"
"PRP4",30.4651766203013,-0.371667706303131,0.333058213917296,0.22219412318167,0.298499982007267,"PRP4","Not Sig"
"PRP40",136.327027413292,0.355839308147313,0.251585404555981,0.137401879754268,0.200738081834781,"PRP40","Not Sig"
"PRP42",37.9897875199927,-0.280537790732794,0.341340871681896,0.366400719973108,0.452260729816762,"PRP42","Not Sig"
"PRP43",63.5088161808553,-0.206091878800185,0.247993934138175,0.382365834069929,0.467735507497744,"PRP43","Not Sig"
"PRP45",39.3780324643562,-1.0718978268152,0.308688662958322,0.000195070718706175,0.000621073193194277,"PRP45","Down"
"PRP46",54.2736116020398,-0.506808284342653,0.279540685725592,0.0535144874662036,0.090006026123254,"PRP46","Not Sig"
"PRP5",104.444021985105,-0.0421530958183413,0.209228515934673,0.833855063718284,0.873978912101472,"PRP5","Not Sig"
"PRP6",83.8743103764191,-0.180984334878046,0.237009204653667,0.429552494100384,0.515094673525734,"PRP6","Not Sig"
"PRP8",311.004342139149,-0.817155341987007,0.204260663211446,3.49907255968021e-05,0.00013145609065716,"PRP8","Not Sig"
"PRP9",84.3239602344078,0.492273682850242,0.243341031025182,0.0339854516375122,0.0608951365984124,"PRP9","Not Sig"
"PRR1",38.9147871185519,-0.243996277351845,0.316419183997275,0.401854730482975,0.4874187689336,"PRR1","Not Sig"
"PRR2",89.0812042635522,-0.0334460410963881,0.204024512681179,0.870357644335137,0.900791981944635,"PRR2","Not Sig"
"PRS1",161.992736457959,-1.77116404576216,0.285589959428999,9.89662889783767e-11,8.88631493651748e-10,"PRS1","Down"
"PRS2",115.405453247908,-0.928261318406393,0.231876175187005,2.95140063818875e-05,0.000112394161024104,"PRS2","Not Sig"
"PRS3",62.372298219804,-1.10780889782581,0.347524346713884,0.000491696036713227,0.00142220663359555,"PRS3","Down"
"PRS4",34.773818008757,-0.215749567204322,0.330423391594707,0.475993011560645,0.560451464253894,"PRS4","Not Sig"
"PRS5",104.884708692209,-1.48120507227848,0.278800819231333,2.52081320302608e-08,1.63210984464443e-07,"PRS5","Down"
"PRT1",107.736965913849,0.153846043098747,0.216440951758139,0.461865665312153,0.547273148010206,"PRT1","Not Sig"
"PRX1",1472.57548710618,1.36681336649635,0.1330920602169,2.72663980877006e-25,1.06663098533285e-23,"PRX1","Up"
